doctor_id,hospital_id,doctor_name,speciality,experience_years,rating,doctor_fees
4209,842,Dr. Siddharth Barve,Gynaecology,24,4.3,1450
4210,842,Dr. Gaurav Krishnan,Ophthalmology,34,4.6,1900
4211,843,Dr. Sameer Amin,Dermatology,1,3.7,200
4212,843,Dr. Neha Kothari,Pulmonology,10,4,550
4213,843,Dr. Ritu Kumar,Ophthalmology,9,3.7,350
4214,843,Dr. Rajesh Menon,Oncology,6,3.6,300
4215,843,Dr. Kavita Gupta,Pediatrics,5,4.4,350
4216,844,Dr. Nidhi Yadav,Ophthalmology,18,4.6,1750
4217,844,Dr. Arjun Shinde,Oncology,21,4.3,1700
4218,844,Dr. Tejal Trivedi,Cardiology,1,3.1,200
4219,844,Dr. Ranjana Gandhi,Pediatrics,1,3.1,200
4220,844,Dr. Manish Pawar,General Medicine,12,4.8,1200
4221,845,Dr. Sameer Singh,Cardiology,3,3.7,400
4222,845,Dr. Sonal Singh,Pulmonology,9,3.9,800
4223,845,Dr. Divya Rao,Cardiology,32,4.2,2600
4224,845,Dr. Priya Parikh,Cardiology,8,4.1,750
4225,845,Dr. Manish Trivedi,Gynaecology,8,3.9,750
4226,846,Dr. Sneha Pandey,General Medicine,12,4.6,1000
4227,846,Dr. Ritu Kumar,Pediatrics,2,3.6,250
4228,846,Dr. Alok Kumar,Ophthalmology,12,4.6,950
4229,846,Dr. Siddharth Choudhary,Ophthalmology,7,3.7,500
4230,846,Dr. Divya Majumdar,Gynaecology,9,4.5,750
4231,847,Dr. Sneha Pandey,General Medicine,5,4.2,500
4232,847,Dr. Rakesh Joshi,Oncology,4,3.7,350
4233,847,Dr. Vidya Mehta,General Medicine,17,4.7,1300
4234,847,Dr. Rohan More,Neurology,9,3.6,550
4235,847,Dr. Vidya Mehta,Dermatology,6,3.7,400
4236,848,Dr. Divya Panchal,Oncology,39,4.6,3400
4237,848,Dr. Aarti Choudhary,Oncology,2,3.4,250
4238,848,Dr. Divya Parikh,Gynaecology,11,4.4,1200
4239,848,Dr. Rohan Joshi,Gastroenterology,5,4.1,600
4240,848,Dr. Priya Phadke,Cardiology,10,4.4,1150
4241,849,Dr. Manish Deshpande,Oncology,2,3.9,250
4242,849,Dr. Sanjay Menon,Pediatrics,1,3.7,200
4243,849,Dr. Foram Tripathi,Urology,22,5,1450
4244,849,Dr. Kunal Sharma,Neurology,12,4,800
4245,849,Dr. Manish Joshi,General Medicine,14,4.7,1050
4246,850,Dr. Vikram Reddy,Gynaecology,8,3.5,650
4247,850,Dr. Rakesh Jadhav,General Medicine,3,3.9,500
4248,850,Dr. Priya Tripathi,Dermatology,24,4.9,2100
4249,850,Dr. Suresh Barve,Cardiology,38,5,2950
4250,850,Dr. Kunal Soni,Gynaecology,15,4.3,1400
4251,851,Dr. Rajesh Shukla,Orthopedics,40,4.5,1700
4252,851,Dr. Madhuri Kulkarni,General Medicine,4,3.3,200
4253,851,Dr. Siddharth Patel,Gynaecology,14,4.2,600
4254,851,Dr. Karthik Joshi,Psychiatry,3,3.7,200
4255,851,Dr. Aditya Dave,Neurology,18,4.5,800
4256,852,Dr. Meera Mehta,Pediatrics,2,3.5,250
4257,852,Dr. Shilpa Singh,Oncology,8,4,850
4258,852,Dr. Mohit Venkat,General Medicine,3,3.2,250
4259,852,Dr. Rohan Thakur,Neurology,6,3.7,550
4260,852,Dr. Anjali Choudhary,Dermatology,35,4.3,2950
4261,853,Dr. Rupal Singh,Pediatrics,4,3.8,550
4262,853,Dr. Sameer Bhatt,Cardiology,8,4.5,850
4263,853,Dr. Arjun Thakkar,Gastroenterology,4,3.7,450
4264,853,Dr. Vikram Prajapati,Gastroenterology,20,4.7,1750
4265,853,Dr. Varun Bhatt,Cardiology,34,4.9,3050
4266,854,Dr. Anjali Soni,Pulmonology,5,3.6,350
4267,854,Dr. Vikram Soni,Psychiatry,9,4.1,700
4268,854,Dr. Arjun Swamy,General Medicine,11,4.3,850
4269,854,Dr. Suresh Raval,Cardiology,8,4.1,650
4270,854,Dr. Meera Jadhav,Neurology,13,4.3,850
4271,855,Dr. Usha Thakur,Neurology,12,4.4,1150
4272,855,Dr. Sunil Ranade,Dermatology,13,4.6,1400
4273,855,Dr. Sunil Panchal,Gastroenterology,30,4.8,2700
4274,855,Dr. Tarun Joshi,Dermatology,1,3.5,200
4275,855,Dr. Usha Patil,General Medicine,6,4.5,850
4276,856,Dr. Richa Patil,Gastroenterology,3,3.7,250
4277,856,Dr. Gaurav Majumdar,Orthopedics,2,4,300
4278,856,Dr. Gaurav Choudhary,Cardiology,3,3.1,200
4279,856,Dr. Kavita Joshi,ENT,7,4.1,600
4280,856,Dr. Manish Menon,Cardiology,2,3.7,200
4281,857,Dr. Pooja Majumdar,ENT,9,3.6,550
4282,857,Dr. Anil Modi,Neurology,17,4.5,1250
4283,857,Dr. Shilpa Choudhary,Psychiatry,27,4.6,1800
4284,857,Dr. Rajesh Iyer,Gynaecology,15,4.7,1000
4285,857,Dr. Foram Rao,Orthopedics,12,4.3,800
4286,858,Dr. Priya Gandhi,Pediatrics,3,3.2,200
4287,858,Dr. Sunil Swamy,Urology,1,3.9,250
4288,858,Dr. Meera Menon,Cardiology,4,3.8,350
4289,858,Dr. Amit Verma,Dermatology,3,3.5,250
4290,858,Dr. Archana Ranade,Dermatology,19,4.8,1300
4291,859,Dr. Amit Reddy,Pulmonology,14,4.1,1250
4292,859,Dr. Aarti Parikh,Urology,4,3.4,400
4293,859,Dr. Tarun Panchal,Gastroenterology,6,4,700
4294,859,Dr. Ritu Phadke,Orthopedics,2,3.4,250
4295,859,Dr. Kunal Nair,Ophthalmology,2,3.3,250
4296,860,Dr. Sanjay Mishra,ENT,11,4,600
4297,860,Dr. Rupal Pandya,Oncology,14,4.2,700
4298,860,Dr. Ranjana Mishra,ENT,1,3.7,200
4299,860,Dr. Sunil Kapadia,Ophthalmology,4,3.2,200
4300,860,Dr. Nitin Pandya,Oncology,2,3.4,200
4301,861,Dr. Varun Thakur,General Medicine,4,3.1,300
4302,861,Dr. Rajesh Sharma,Gynaecology,1,3.6,250
4303,861,Dr. Siddharth Bhatt,Oncology,1,3.5,200
4304,861,Dr. Meera Amin,Dermatology,31,4.4,2250
4305,861,Dr. Pankaj Bhatt,Pulmonology,18,4.3,1700
4306,862,Dr. Sneha Pandya,ENT,12,4.2,800
4307,862,Dr. Richa Kothari,Gynaecology,2,3.9,300
4308,862,Dr. Pankaj Amin,Pediatrics,35,4.7,2150
4309,862,Dr. Siddharth Jadhav,Orthopedics,7,4.4,650
4310,862,Dr. Ranjana Majumdar,Orthopedics,6,4.1,550
4311,863,Dr. Tarun Rao,Gynaecology,27,4.6,1050
4312,863,Dr. Rupal Mishra,Nephrology,27,4.8,1250
4313,863,Dr. Nidhi Naik,Dermatology,13,4.2,550
4314,863,Dr. Nidhi Jadhav,Dermatology,5,3.7,250
4315,863,Dr. Vidya Dave,Psychiatry,29,4.5,1150
4316,864,Dr. Rajesh Yadav,Nephrology,7,3.9,500
4317,864,Dr. Nikhil Menon,Gynaecology,3,3.9,300
4318,864,Dr. Pooja Kothari,Neurology,2,4,300
4319,864,Dr. Tarun Dave,Dermatology,17,4.4,1250
4320,864,Dr. Rakesh Shinde,Cardiology,8,3.9,600
4321,865,Dr. Mansi Kulkarni,Gynaecology,36,4.7,2850
4322,865,Dr. Tejal Mehta,Gastroenterology,1,3.4,200
4323,865,Dr. Ranjana Kulkarni,Pediatrics,7,4.1,800
4324,865,Dr. Kunal Naik,Pediatrics,16,4.1,1500
4325,865,Dr. Sunil Phadke,Ophthalmology,3,3.1,250
4326,866,Dr. Siddharth Modi,Pediatrics,4,3.8,500
4327,866,Dr. Harsh Swamy,Cardiology,1,3.1,200
4328,866,Dr. Varun Choudhary,Cardiology,3,3.2,250
4329,866,Dr. Suresh Deshpande,Pulmonology,30,4.6,2550
4330,866,Dr. Karthik Kothari,Psychiatry,9,4.1,1000
4331,867,Dr. Mansi Joshi,General Medicine,18,4.7,1150
4332,867,Dr. Karthik Prajapati,Orthopedics,3,3.1,200
4333,867,Dr. Sunil Gandhi,General Medicine,6,3.7,450
4334,867,Dr. Mansi Menon,Urology,21,4.9,1500
4335,867,Dr. Mansi Jadhav,Dermatology,15,4.4,950
4336,868,Dr. Foram Phadke,Ophthalmology,17,4.2,1550
4337,868,Dr. Karthik Modi,Oncology,21,4.3,1600
4338,868,Dr. Meera More,Neurology,6,4.5,850
4339,868,Dr. Mohit Reddy,Orthopedics,19,4,1450
4340,868,Dr. Ritu Swamy,General Medicine,3,3.9,400
4341,869,Dr. Anita Dubey,Pediatrics,6,4,300
4342,869,Dr. Pallavi Modi,ENT,8,3.7,400
4343,869,Dr. Foram Barve,Oncology,31,4.8,1400
4344,869,Dr. Priya Trivedi,Neurology,2,3.3,200
4345,869,Dr. Ritu Murthy,Psychiatry,8,3.8,350
4346,870,Dr. Nidhi Amin,Neurology,13,4.5,900
4347,870,Dr. Varun Shah,Oncology,39,4.7,2300
4348,870,Dr. Mansi Gandhi,Pulmonology,7,4.1,500
4349,870,Dr. Sunil Nair,Cardiology,21,4.3,1350
4350,870,Dr. Arjun Thakur,ENT,40,4.9,2500
4351,871,Dr. Anil Bhatt,Cardiology,26,4.2,950
4352,871,Dr. Anita Gupta,Urology,3,3.1,200
4353,871,Dr. Ashok Soni,Pulmonology,6,3.9,350
4354,871,Dr. Rupal Goud,General Medicine,17,4.2,850
4355,871,Dr. Harsh Jadhav,Urology,1,3.6,200
4356,872,Dr. Pankaj Tripathi,Gynaecology,18,4.4,1450
4357,872,Dr. Kavita Choudhary,Oncology,18,4.6,1600
4358,872,Dr. Harsh Thakkar,Pediatrics,3,3.4,300
4359,872,Dr. Sunita Thakkar,Dermatology,1,3.9,300
4360,872,Dr. Swati Nair,Gynaecology,16,4.4,1600
4361,873,Dr. Pallavi Verma,Dermatology,6,4.4,750
4362,873,Dr. Sanjay Thakur,Cardiology,16,4.3,1350
4363,873,Dr. Karthik Shah,Dermatology,12,4.2,1050
4364,873,Dr. Rakesh Gandhi,Ophthalmology,2,3.1,200
4365,873,Dr. Deepak Shinde,Nephrology,7,3.8,750
4366,874,Dr. Nikhil Majumdar,General Medicine,3,3.2,300
4367,874,Dr. Pallavi Reddy,ENT,6,3.9,700
4368,874,Dr. Shilpa Kumar,Orthopedics,17,4.2,1550
4369,874,Dr. Sneha Thakur,Gynaecology,1,3.5,200
4370,874,Dr. Alok Trivedi,ENT,4,4,500
4371,875,Dr. Gaurav Soni,Gynaecology,8,4,450
4372,875,Dr. Richa Thakkar,Dermatology,6,3.8,350
4373,875,Dr. Sanjay Kapadia,Gastroenterology,9,3.6,400
4374,875,Dr. Sunita Nair,Pulmonology,2,3.4,200
4375,875,Dr. Anjali Jadhav,Gynaecology,37,5,1750
4376,876,Dr. Ritu Thakkar,Neurology,6,4,750
4377,876,Dr. Pallavi Deshpande,Ophthalmology,8,3.7,650
4378,876,Dr. Deepak Pawar,Cardiology,4,3.6,450
4379,876,Dr. Anjali Mehta,Gynaecology,8,3.8,750
4380,876,Dr. Anjali Reddy,Urology,5,4.2,650
4381,877,Dr. Divya Pandya,Gastroenterology,3,3.3,200
4382,877,Dr. Arjun Joshi,Cardiology,4,3.1,200
4383,877,Dr. Swati Goud,Orthopedics,14,4.6,900
4384,877,Dr. Amit Barve,Gynaecology,4,3.9,400
4385,877,Dr. Nikhil Majumdar,Gastroenterology,4,3.1,250
4386,878,Dr. Pallavi Venkat,Pediatrics,33,4.7,1300
4387,878,Dr. Richa Reddy,Dermatology,21,4.2,950
4388,878,Dr. Archana Thakkar,Neurology,7,3.8,350
4389,878,Dr. Aditya Phadke,Cardiology,20,4.9,900
4390,878,Dr. Rupal Barve,Pulmonology,7,3.8,350
4391,879,Dr. Sameer More,Orthopedics,7,3.8,750
4392,879,Dr. Sunil Singh,Urology,27,4.9,2100
4393,879,Dr. Mohit Jadhav,Dermatology,5,4.3,700
4394,879,Dr. Anil Goud,Oncology,35,4.3,2950
4395,879,Dr. Varun Gupta,General Medicine,9,4.4,900
4396,880,Dr. Anita Raval,Urology,3,4,350
4397,880,Dr. Anjali Patel,General Medicine,9,3.8,600
4398,880,Dr. Sneha Desai,Orthopedics,3,3.4,250
4399,880,Dr. Pooja More,ENT,11,4.3,800
4400,880,Dr. Ranjana Reddy,Urology,23,4.3,1450
4401,881,Dr. Divya Mishra,General Medicine,11,4.5,850
4402,881,Dr. Sonal Desai,Cardiology,33,4.8,1900
4403,881,Dr. Rohan Thakkar,Gynaecology,8,3.8,550
4404,881,Dr. Nidhi Menon,Psychiatry,9,3.7,600
4405,881,Dr. Priya Modi,Oncology,2,3.8,250
4406,882,Dr. Suresh Trivedi,General Medicine,35,4.6,2600
4407,882,Dr. Aarti Gupta,ENT,12,4.2,1050
4408,882,Dr. Meera Phadke,Orthopedics,3,3.4,350
4409,882,Dr. Sonal Goud,Gastroenterology,2,3.9,400
4410,882,Dr. Nikhil Iyer,Orthopedics,1,3.9,300
4411,883,Dr. Aarti Pandya,Orthopedics,7,4.4,650
4412,883,Dr. Gaurav Panchal,Cardiology,8,3.9,550
4413,883,Dr. Rakesh Pandya,Urology,23,4.6,1400
4414,883,Dr. Rahul Menon,General Medicine,8,4.3,700
4415,883,Dr. Ritu Dubey,ENT,1,3.5,200
4416,884,Dr. Gaurav Iyer,Oncology,9,4,800
4417,884,Dr. Siddharth Trivedi,Orthopedics,1,3.4,200
4418,884,Dr. Sunil Gupta,Pediatrics,2,3.2,200
4419,884,Dr. Archana Verma,Psychiatry,35,4.4,2800
4420,884,Dr. Archana Kumar,Urology,2,3.2,200
4421,885,Dr. Amit Gandhi,Neurology,7,4.4,500
4422,885,Dr. Nidhi Thakkar,Ophthalmology,29,4.7,1100
4423,885,Dr. Sunita Venkat,Gynaecology,1,3.3,200
4424,885,Dr. Harsh Reddy,General Medicine,2,3.4,200
4425,885,Dr. Suresh Thakur,Urology,16,4.3,800
4426,886,Dr. Varun Bhatt,Pediatrics,5,4.1,600
4427,886,Dr. Aarti Modi,Orthopedics,23,4.9,2250
4428,886,Dr. Deepak Trivedi,Pulmonology,11,4.6,1150
4429,886,Dr. Aditya Jadhav,Oncology,5,3.9,550
4430,886,Dr. Sneha Krishnan,Gastroenterology,7,3.6,600
4431,887,Dr. Sanjay Jadhav,Orthopedics,2,3.1,200
4432,887,Dr. Foram Shah,Ophthalmology,13,4.8,1250
4433,887,Dr. Nitin Panchal,Neurology,3,3,200
4434,887,Dr. Ashok Murthy,Ophthalmology,16,4.5,1500
4435,887,Dr. Amit Thakkar,Dermatology,7,4.4,900
4436,888,Dr. Siddharth Raval,Cardiology,18,4.6,1500
4437,888,Dr. Sameer More,Ophthalmology,24,4.3,1800
4438,888,Dr. Amit Pawar,Pediatrics,2,3.3,250
4439,888,Dr. Nikhil Joshi,Cardiology,1,3.5,200
4440,888,Dr. Priya Mehta,Dermatology,6,4.3,750
4441,889,Dr. Rupal Pawar,Orthopedics,6,3.6,550
4442,889,Dr. Siddharth Soni,Pediatrics,9,3.8,850
4443,889,Dr. Rajesh Joshi,Ophthalmology,3,3.1,200
4444,889,Dr. Archana Menon,General Medicine,7,4.2,850
4445,889,Dr. Usha Amin,Pulmonology,9,4,850
4446,890,Dr. Ritu Vora,Dermatology,1,3.1,200
4447,890,Dr. Arjun Naik,Ophthalmology,29,4.4,1300
4448,890,Dr. Kavita Deshpande,Pediatrics,3,3.2,200
4449,890,Dr. Gaurav Rao,Orthopedics,6,4,350
4450,890,Dr. Gaurav Shukla,ENT,14,4.7,800
4451,891,Dr. Mansi Pawar,Cardiology,8,4.1,600
4452,891,Dr. Kunal Rao,Cardiology,22,4.5,1350
4453,891,Dr. Vikram Modi,Oncology,1,3.2,200
4454,891,Dr. Vikram Shukla,Gastroenterology,8,3.8,600
4455,891,Dr. Amit Menon,Gynaecology,23,4.7,1350
4456,892,Dr. Sanjay Jadhav,Pediatrics,7,4.4,450
4457,892,Dr. Anil Dubey,Pediatrics,5,4.2,300
4458,892,Dr. Alok Amin,Psychiatry,1,3.7,200
4459,892,Dr. Ranjana Desai,Orthopedics,12,4.8,700
4460,892,Dr. Usha Swamy,Urology,19,4.7,900
4461,893,Dr. Anil Pandya,Pediatrics,4,3.5,300
4462,893,Dr. Sameer Gupta,Ophthalmology,11,4.6,900
4463,893,Dr. Anita Soni,Ophthalmology,9,4.3,750
4464,893,Dr. Rakesh Joshi,Cardiology,8,4.4,700
4465,893,Dr. Mansi Menon,Ophthalmology,20,4.4,1200
4466,894,Dr. Meera Patil,Pulmonology,16,4.1,1500
4467,894,Dr. Archana Mehta,Cardiology,15,4.6,1450
4468,894,Dr. Rakesh Yadav,Orthopedics,6,4.5,900
4469,894,Dr. Pooja Goud,Gynaecology,36,4.2,2750
4470,894,Dr. Sunil Reddy,Orthopedics,12,4.7,1400
4471,895,Dr. Nidhi Modi,Gastroenterology,11,4.5,1150
4472,895,Dr. Rohan Sharma,Psychiatry,2,3.4,250
4473,895,Dr. Arjun Yadav,Neurology,2,4,400
4474,895,Dr. Divya Patel,ENT,11,4.8,1150
4475,895,Dr. Sonal Parikh,Oncology,3,3.8,400
4476,896,Dr. Ritu Joshi,Orthopedics,3,3.9,450
4477,896,Dr. Pooja Gupta,Ophthalmology,37,4.4,3050
4478,896,Dr. Aditya Vora,Cardiology,3,3.2,250
4479,896,Dr. Swati Yadav,General Medicine,9,4.3,950
4480,896,Dr. Alok Murthy,General Medicine,4,3.9,450
4481,897,Dr. Nidhi Desai,Cardiology,4,3.9,350
4482,897,Dr. Manish Iyer,Oncology,11,4.8,900
4483,897,Dr. Sonal Swamy,Cardiology,5,3.9,450
4484,897,Dr. Kunal Singh,ENT,37,4.6,2150
4485,897,Dr. Madhuri Goud,ENT,6,4.1,500
4486,898,Dr. Swati Pandya,Cardiology,3,3.8,400
4487,898,Dr. Amit Thakkar,Urology,4,3.3,300
4488,898,Dr. Karthik Joshi,Ophthalmology,3,4,500
4489,898,Dr. Harsh Gupta,ENT,19,4.1,1600
4490,898,Dr. Sonal Dubey,Gynaecology,5,4.4,650
4491,899,Dr. Archana Kapadia,Orthopedics,10,4.4,1150
4492,899,Dr. Sanjay Bhatt,General Medicine,9,4.5,950
4493,899,Dr. Priya Desai,Oncology,18,4.3,1400
4494,899,Dr. Tejal Deshpande,Neurology,6,4.3,800
4495,899,Dr. Vidya Reddy,General Medicine,20,4.6,1600
4496,900,Dr. Harsh Majumdar,Cardiology,8,3.7,400
4497,900,Dr. Pallavi Barve,Nephrology,9,3.9,500
4498,900,Dr. Varun Prajapati,Psychiatry,14,4.4,700
4499,900,Dr. Karthik Gupta,Neurology,2,3.1,200
4500,900,Dr. Shilpa Shukla,Urology,11,4.4,550
4501,901,Dr. Shilpa Krishnan,General Medicine,24,4.4,1400
4502,901,Dr. Sunil Raval,Ophthalmology,5,4,400
4503,901,Dr. Siddharth Venkat,Oncology,2,3.4,200
4504,901,Dr. Arjun Joshi,Ophthalmology,8,4.2,600
4505,901,Dr. Sunil Shukla,Oncology,3,3.4,200
4506,902,Dr. Karthik Joshi,Gynaecology,1,3.7,300
4507,902,Dr. Priya Deshpande,Urology,3,3.8,400
4508,902,Dr. Varun Patil,Gynaecology,9,3.7,800
4509,902,Dr. Sameer Shukla,ENT,4,3,300
4510,902,Dr. Suresh Menon,Neurology,3,3.9,450
4511,903,Dr. Madhuri Dave,Pediatrics,7,4.3,850
4512,903,Dr. Gaurav Patil,Dermatology,3,3.1,250
4513,903,Dr. Mohit Joshi,Oncology,15,4.6,1500
4514,903,Dr. Siddharth Mishra,Oncology,2,4,350
4515,903,Dr. Pallavi Gupta,Oncology,9,4.2,1000
4516,904,Dr. Meera Swamy,Gynaecology,31,4.8,2350
4517,904,Dr. Foram Phadke,Pediatrics,6,3.8,700
4518,904,Dr. Manish Desai,Cardiology,7,4.3,850
4519,904,Dr. Gaurav Krishnan,Gynaecology,2,3.1,200
4520,904,Dr. Richa Desai,Orthopedics,8,3.5,650
4521,905,Dr. Aditya Pandey,Oncology,2,3.3,200
4522,905,Dr. Foram Bhatt,General Medicine,9,4.1,600
4523,905,Dr. Aarti Amin,Orthopedics,1,3.2,200
4524,905,Dr. Tarun Panchal,General Medicine,26,4.3,1650
4525,905,Dr. Priya Dubey,Orthopedics,14,4.6,1000
4526,906,Dr. Ranjana Reddy,General Medicine,2,3.5,200
4527,906,Dr. Richa Majumdar,Ophthalmology,9,3.8,450
4528,906,Dr. Varun Reddy,General Medicine,5,3.9,250
4529,906,Dr. Rajesh Trivedi,Cardiology,38,4.4,1600
4530,906,Dr. Nidhi Shinde,General Medicine,11,4.2,600
4531,907,Dr. Madhuri Goud,Ophthalmology,2,3.3,200
4532,907,Dr. Nitin Pandya,Pediatrics,3,3.3,250
4533,907,Dr. Nikhil Thakur,ENT,8,4.2,850
4534,907,Dr. Ranjana Verma,ENT,22,4.6,2000
4535,907,Dr. Pooja Kothari,Urology,3,3.3,250
4536,908,Dr. Kavita Verma,General Medicine,39,4.8,1400
4537,908,Dr. Usha Singh,Neurology,11,4,450
4538,908,Dr. Vikram Shinde,General Medicine,8,4.5,500
4539,908,Dr. Rajesh Sharma,General Medicine,4,3.2,200
4540,908,Dr. Archana Gandhi,Orthopedics,1,3.5,200
4541,909,Dr. Sameer Kothari,Cardiology,3,3.8,300
4542,909,Dr. Swati Venkat,Dermatology,4,3.1,200
4543,909,Dr. Kavita Sharma,ENT,7,3.7,500
4544,909,Dr. Foram Modi,Pediatrics,4,3.7,300
4545,909,Dr. Foram Mishra,General Medicine,8,4.4,750
4546,910,Dr. Anjali Iyer,General Medicine,9,4.4,1100
4547,910,Dr. Aditya Rao,Oncology,34,4.8,2550
4548,910,Dr. Pankaj Rao,Gynaecology,13,4.2,1250
4549,910,Dr. Tejal Sharma,Gynaecology,5,4.1,600
4550,910,Dr. Sonal Desai,General Medicine,5,4.1,600
4551,911,Dr. Kavita Pandya,Orthopedics,2,3.2,200
4552,911,Dr. Kavita Menon,Gynaecology,4,3,200
4553,911,Dr. Pankaj Bhatt,General Medicine,1,3.9,200
4554,911,Dr. Archana Prajapati,Orthopedics,18,4.6,1250
4555,911,Dr. Pankaj Venkat,Orthopedics,9,4.3,650
4556,912,Dr. Nitin More,Neurology,27,4.3,2000
4557,912,Dr. Divya Gandhi,Nephrology,7,3.7,650
4558,912,Dr. Arjun Soni,General Medicine,1,3.8,300
4559,912,Dr. Pankaj Majumdar,Cardiology,15,4.6,1350
4560,912,Dr. Vidya Deshpande,Cardiology,8,3.9,700
4561,913,Dr. Sneha Jadhav,Gastroenterology,18,4.4,1550
4562,913,Dr. Gaurav Shinde,General Medicine,4,3.4,400
4563,913,Dr. Mansi Singh,Orthopedics,1,3.4,200
4564,913,Dr. Mansi Bhatt,Pediatrics,17,4.1,1350
4565,913,Dr. Gaurav Nair,Gynaecology,4,3.8,500
4566,914,Dr. Ranjana Sharma,Orthopedics,1,3.1,200
4567,914,Dr. Tarun Bhatt,Psychiatry,15,4.8,1550
4568,914,Dr. Richa Dave,Cardiology,19,4.3,1650
4569,914,Dr. Suresh Jadhav,Orthopedics,11,4.1,1000
4570,914,Dr. Sameer Shukla,General Medicine,39,4.8,3300
4571,915,Dr. Tejal Modi,Orthopedics,9,4.1,600
4572,915,Dr. Aarti Shinde,Ophthalmology,4,4,450
4573,915,Dr. Ashok Raval,Psychiatry,24,4.5,1400
4574,915,Dr. Aarti Verma,Nephrology,2,3.2,200
4575,915,Dr. Neha Thakkar,Orthopedics,8,4.1,650
4576,916,Dr. Rohan Gandhi,Gastroenterology,16,4.2,800
4577,916,Dr. Usha Modi,Gastroenterology,2,3.6,200
4578,916,Dr. Siddharth Modi,Pediatrics,8,3.8,400
4579,916,Dr. Tarun Phadke,Cardiology,8,3.7,400
4580,916,Dr. Mansi Parikh,Gastroenterology,11,4,500
4581,917,Dr. Arjun Choudhary,Ophthalmology,9,3.7,700
4582,917,Dr. Neha Majumdar,ENT,2,3.3,250
4583,917,Dr. Arjun Pandey,Pediatrics,13,4.1,1250
4584,917,Dr. Kunal Venkat,Nephrology,11,4.5,1150
4585,917,Dr. Pooja Kothari,ENT,15,4,1150
4586,918,Dr. Rupal Nair,ENT,18,4,1500
4587,918,Dr. Sunita Prajapati,Pulmonology,15,4.1,1400
4588,918,Dr. Rajesh Gupta,Nephrology,12,4.1,1000
4589,918,Dr. Meera Ranade,Oncology,1,3.2,200
4590,918,Dr. Arjun Deshpande,Gastroenterology,17,4.4,1500
4591,919,Dr. Usha Pandya,Nephrology,9,3.7,800
4592,919,Dr. Ranjana Rao,Pediatrics,35,4.5,2500
4593,919,Dr. Rajesh Trivedi,Pulmonology,1,3.8,300
4594,919,Dr. Ranjana Mishra,Neurology,19,4.1,1650
4595,919,Dr. Sonal Parikh,General Medicine,7,4.2,750
4596,920,Dr. Varun Dave,Gynaecology,7,3.6,550
4597,920,Dr. Amit Joshi,Orthopedics,19,4.6,1750
4598,920,Dr. Tejal Rao,Psychiatry,2,3.6,300
4599,920,Dr. Aarti Kumar,Gastroenterology,3,3.6,350
4600,920,Dr. Rakesh Kapadia,Cardiology,4,3.5,350
4601,921,Dr. Vikram Menon,Pulmonology,15,4.6,700
4602,921,Dr. Sunita Pawar,Orthopedics,1,3.7,200
4603,921,Dr. Sonal Kothari,Cardiology,1,3.9,200
4604,921,Dr. Meera Desai,ENT,4,3.9,250
4605,921,Dr. Neha Ranade,Urology,15,4.2,650
4606,922,Dr. Mohit Goud,Gastroenterology,26,4.4,2050
4607,922,Dr. Ashok Naidu,Psychiatry,12,4.3,1300
4608,922,Dr. Meera Deshpande,Urology,6,4.1,700
4609,922,Dr. Richa Yadav,Dermatology,4,3.8,550
4610,922,Dr. Tarun Mishra,Psychiatry,1,3.6,200
4611,923,Dr. Alok Amin,Neurology,11,4.3,500
4612,923,Dr. Deepak Naidu,Nephrology,8,3.7,350
4613,923,Dr. Rakesh Soni,General Medicine,1,3.4,200
4614,923,Dr. Ashok Patil,Nephrology,12,4.1,550
4615,923,Dr. Nidhi Ranade,Pediatrics,8,4.4,500
4616,924,Dr. Ranjana Tripathi,Pulmonology,14,4.1,650
4617,924,Dr. Meera Pandey,Neurology,5,4.3,350
4618,924,Dr. Sonal Verma,Cardiology,5,4.3,350
4619,924,Dr. Vikram Murthy,Ophthalmology,14,4.6,800
4620,924,Dr. Aarti Shinde,Cardiology,4,3.3,200
4621,925,Dr. Pooja Soni,Orthopedics,7,4.2,550
4622,925,Dr. Pallavi Pandya,Cardiology,6,4.2,600
4623,925,Dr. Rohan Iyer,Urology,6,3.6,400
4624,925,Dr. Archana Raval,Oncology,3,3.9,350
4625,925,Dr. Tejal Patel,General Medicine,2,3.1,200
4626,926,Dr. Arjun Desai,ENT,1,3.9,300
4627,926,Dr. Ritu Verma,Neurology,5,3.9,600
4628,926,Dr. Karthik Venkat,Neurology,2,3.7,350
4629,926,Dr. Shilpa Kumar,Nephrology,8,3.7,700
4630,926,Dr. Usha Shah,Nephrology,9,4.5,950
4631,927,Dr. Pallavi Goud,General Medicine,4,3.9,250
4632,927,Dr. Amit Joshi,Gynaecology,9,3.6,400
4633,927,Dr. Arjun Prajapati,Cardiology,30,4.3,1300
4634,927,Dr. Neha Dave,General Medicine,7,3.5,300
4635,927,Dr. Priya Iyer,Orthopedics,6,4,400
4636,928,Dr. Mansi Iyer,Pulmonology,4,3.4,400
4637,928,Dr. Anjali Singh,Oncology,8,4.2,800
4638,928,Dr. Pallavi Modi,Nephrology,16,4.3,1400
4639,928,Dr. Rakesh Joshi,Cardiology,17,4.6,1650
4640,928,Dr. Rohan Parikh,Gastroenterology,7,3.6,600
4641,929,Dr. Nikhil Modi,General Medicine,19,4.5,1550
